CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Nama_Segmen
14233,49,4,1462.72,United Kingdom,3,4,4,344,11,Pelanggan Setia
14234,22,4,775.46,United Kingdom,4,4,3,443,11,Pelanggan Setia
14235,75,5,3144.86,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
14236,81,2,490.86,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14237,373,1,161.0,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14238,326,1,146.85,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14239,43,11,2380.85,United Kingdom,3,5,5,355,13,Pelanggan Setia
14240,30,2,890.34,United Kingdom,4,3,3,433,10,Potensi Setia
14241,184,1,213.70000000000002,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14242,235,2,280.55,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14243,9,10,2588.77,United Kingdom,5,5,5,555,15,Pelanggan Utama
14245,220,2,1693.45,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
14246,111,3,1474.06,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
14247,278,1,136.76999999999998,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14248,318,1,302.58,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14250,7,3,1904.05,United Kingdom,5,3,4,534,12,Potensi Setia
14251,2,5,2879.7000000000003,United Kingdom,5,4,5,545,14,Pelanggan Setia
14256,260,2,969.0600000000001,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
14257,64,5,3099.7200000000003,United Kingdom,3,4,5,345,12,Pelanggan Setia
14258,9,9,12669.98,United Kingdom,5,5,5,555,15,Pelanggan Utama
14259,142,1,120.0,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14261,51,2,1163.45,United Kingdom,3,3,4,334,10,Perlu Perhatian
14262,8,8,2618.23,United Kingdom,5,5,5,555,15,Pelanggan Utama
14264,155,2,333.97,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14265,109,2,530.18,Unspecified,2,3,3,233,8,Pelanggan Vakum Lama
14267,163,3,1516.24,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
14270,332,1,492.65000000000003,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
14271,226,1,112.32,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14272,74,2,437.96,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14273,51,4,559.97,United Kingdom,3,4,3,343,10,Pelanggan Setia
14276,99,3,1119.74,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
14277,15,3,4216.2,France,4,3,5,435,12,Potensi Setia
14280,197,1,134.04,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14282,3,15,3729.34,United Kingdom,5,5,5,555,15,Pelanggan Utama
14284,31,2,595.25,United Kingdom,4,3,3,433,10,Potensi Setia
14285,21,4,1910.01,United Kingdom,4,4,4,444,12,Pelanggan Setia
14286,24,3,4628.75,United Kingdom,4,3,5,435,12,Potensi Setia
14287,8,3,176.63,United Kingdom,5,3,1,531,9,Potensi Setia
14288,213,1,426.6,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14289,9,6,911.26,United Kingdom,5,5,3,553,13,Pelanggan Utama
14290,11,5,2314.65,United Kingdom,5,4,5,545,14,Pelanggan Setia
14291,2,11,3883.25,United Kingdom,5,5,5,555,15,Pelanggan Utama
14292,8,9,4871.93,United Kingdom,5,5,5,555,15,Pelanggan Utama
14293,3,4,1046.56,United Kingdom,5,4,4,544,13,Pelanggan Setia
14295,40,1,166.20000000000002,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14297,18,4,1305.33,United Kingdom,4,4,4,444,12,Pelanggan Setia
14298,8,44,51527.3,United Kingdom,5,5,5,555,15,Pelanggan Utama
14299,8,9,3965.62,United Kingdom,5,5,5,555,15,Pelanggan Utama
14300,19,1,43.2,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14301,117,1,640.14,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
14304,223,1,383.45,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14305,71,3,1858.96,United Kingdom,3,3,4,334,10,Perlu Perhatian
14306,51,2,2093.32,United Kingdom,3,3,5,335,11,Perlu Perhatian
14307,89,6,2995.72,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
14309,8,9,2352.53,United Kingdom,5,5,5,555,15,Pelanggan Utama
14311,243,1,310.26,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14312,47,6,1611.59,United Kingdom,3,5,4,354,12,Pelanggan Setia
14314,107,1,120.0,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14315,45,6,2481.13,United Kingdom,3,5,5,355,13,Pelanggan Setia
14317,65,1,508.58000000000004,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
14320,207,2,477.79,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14321,11,5,1530.75,United Kingdom,5,4,4,544,13,Pelanggan Setia
14323,115,2,605.0600000000001,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14326,242,1,183.85,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14327,163,1,311.65,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
14329,17,7,5014.84,United Kingdom,4,5,5,455,14,Pelanggan Setia
14331,124,2,462.65999999999997,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14332,23,3,866.31,United Kingdom,4,3,3,433,10,Potensi Setia
14333,68,1,415.2,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
14334,17,8,2552.21,United Kingdom,4,5,5,455,14,Pelanggan Setia
14335,16,2,468.26,Germany,4,3,2,432,9,Potensi Setia
14336,17,4,1614.91,United Kingdom,4,4,4,444,12,Pelanggan Setia
14338,161,2,588.22,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14339,243,1,309.52,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14340,219,1,134.7,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14341,45,8,2182.28,United Kingdom,3,5,5,355,13,Pelanggan Setia
14342,21,4,668.5600000000001,United Kingdom,4,4,3,443,11,Pelanggan Setia
14344,127,8,889.9300000000001,United Kingdom,2,5,3,253,10,Pelanggan Vakum Lama
14345,39,1,108.97999999999999,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14346,121,2,1021.58,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
14348,260,1,409.57,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14349,10,1,133.5,United Kingdom,5,1,1,511,7,Pelanggan Baru
14350,274,1,282.93,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14351,165,1,51.0,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14352,157,4,1078.96,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
14353,215,1,90.6,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14354,6,2,163.62,United Kingdom,5,3,1,531,9,Potensi Setia
14355,366,1,174.4,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14356,80,2,701.23,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14357,43,1,225.77,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14359,19,3,912.18,United Kingdom,4,3,3,433,10,Potensi Setia
14360,32,4,2128.23,United Kingdom,4,4,5,445,13,Pelanggan Setia
14362,22,1,161.2,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14364,109,8,3717.35,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
14367,8,16,9261.52,United Kingdom,5,5,5,555,15,Pelanggan Utama
14368,320,1,155.0,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14371,295,1,100.5,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14373,358,1,76.55,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14375,185,1,257.68,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14377,191,2,617.05,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
14379,44,2,348.1,United Kingdom,3,3,2,332,8,Perlu Perhatian
14381,52,1,202.68,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14382,26,1,626.0699999999999,United Kingdom,4,1,3,413,8,Pelanggan yang Menjanjikan
14383,38,3,1247.69,United Kingdom,3,3,4,334,10,Perlu Perhatian
14385,9,3,202.11,United Kingdom,5,3,1,531,9,Potensi Setia
14386,297,1,142.4,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14387,33,3,1770.56,United Kingdom,4,3,4,434,11,Potensi Setia
14388,10,8,3212.84,United Kingdom,5,5,5,555,15,Pelanggan Utama
14389,65,2,1043.46,United Kingdom,3,3,4,334,10,Perlu Perhatian
14390,10,9,4652.82,United Kingdom,5,5,5,555,15,Pelanggan Utama
14393,218,1,67.95,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14395,2,9,3507.71,United Kingdom,5,5,5,555,15,Pelanggan Utama
14396,65,2,487.99,United Kingdom,3,3,2,332,8,Perlu Perhatian
14397,3,19,2612.96,United Kingdom,5,5,5,555,15,Pelanggan Utama
14400,149,1,574.7,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
14401,4,13,4051.48,United Kingdom,5,5,5,555,15,Pelanggan Utama
14403,130,4,1475.81,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
14404,34,6,1474.32,United Kingdom,3,5,4,354,12,Pelanggan Setia
14406,119,1,156.75,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14407,107,6,2157.73,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
14408,11,7,2606.53,United Kingdom,5,5,5,555,15,Pelanggan Utama
14409,71,6,2059.4500000000003,United Kingdom,3,5,5,355,13,Pelanggan Setia
14410,92,9,1105.07,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
14411,311,1,1063.0,United Kingdom,1,1,4,114,6,Pelanggan Tidak Aktif
14412,43,2,770.03,United Kingdom,3,3,3,333,9,Perlu Perhatian
14413,362,1,122.7,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14414,92,7,1496.98,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
14415,1,13,5900.28,United Kingdom,5,5,5,555,15,Pelanggan Utama
14416,22,2,490.22,United Kingdom,4,3,3,433,10,Potensi Setia
14418,4,3,1937.25,United Kingdom,5,3,4,534,12,Potensi Setia
14419,11,6,1058.06,United Kingdom,5,5,4,554,14,Pelanggan Utama
14420,99,1,387.52,United Kingdom,2,1,2,212,5,Pelanggan Tidak Aktif
14421,57,2,813.11,United Kingdom,3,3,3,333,9,Perlu Perhatian
14422,1,6,4263.64,United Kingdom,5,5,5,555,15,Pelanggan Utama
14423,218,1,265.2,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14424,18,1,322.08,United Kingdom,4,1,2,412,7,Pelanggan yang Menjanjikan
14426,24,10,4481.67,United Kingdom,4,5,5,455,14,Pelanggan Setia
14427,50,2,363.34000000000003,United Kingdom,3,3,2,332,8,Perlu Perhatian
14428,7,5,1244.83,United Kingdom,5,4,4,544,13,Pelanggan Setia
14431,303,1,470.36,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14432,10,6,2255.51,United Kingdom,5,5,5,555,15,Pelanggan Utama
14434,22,6,1372.8,United Kingdom,4,5,4,454,13,Pelanggan Setia
14436,99,1,89.06,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14437,366,1,63.0,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14438,306,1,131.9,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14439,320,1,2661.24,Greece,1,1,5,115,7,Pelanggan Tidak Aktif
14440,8,5,2357.6800000000003,United Kingdom,5,4,5,545,14,Pelanggan Setia
14441,1,4,1712.89,United Kingdom,5,4,4,544,13,Pelanggan Setia
14442,205,2,1589.82,Channel Islands,1,3,4,134,8,Pelanggan Berisiko
14443,54,4,1420.2,United Kingdom,3,4,4,344,11,Pelanggan Setia
14446,1,4,1039.58,United Kingdom,5,4,4,544,13,Pelanggan Setia
14447,19,5,1163.23,United Kingdom,4,4,4,444,12,Pelanggan Setia
14448,9,2,375.35,United Kingdom,5,3,2,532,10,Potensi Setia
14449,19,4,907.1,United Kingdom,4,4,3,443,11,Pelanggan Setia
14450,181,3,483.25,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14451,60,2,662.59,United Kingdom,3,3,3,333,9,Perlu Perhatian
14452,11,2,264.44,United Kingdom,5,3,2,532,10,Potensi Setia
14453,190,1,119.93,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14456,5,9,3062.4,United Kingdom,5,5,5,555,15,Pelanggan Utama
14457,311,1,113.64,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14459,155,1,1837.92,United Kingdom,2,1,4,214,7,Pelanggan Tidak Aktif
14460,110,3,434.34,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14461,148,3,2103.06,United Kingdom,2,3,5,235,10,Pelanggan Vakum Lama
14462,66,11,2004.02,United Kingdom,3,5,4,354,12,Pelanggan Setia
14463,98,3,529.62,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14465,247,3,1058.6200000000001,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
14466,29,7,2272.4,United Kingdom,4,5,5,455,14,Pelanggan Setia
14467,18,4,598.76,United Kingdom,4,4,3,443,11,Pelanggan Setia
14470,12,2,461.19,United Kingdom,5,3,2,532,10,Potensi Setia
14472,104,8,1936.84,United Kingdom,2,5,4,254,11,Pelanggan Vakum Lama
14473,74,2,234.34000000000003,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
14474,46,1,547.66,United Kingdom,3,1,3,313,7,Pelanggan Tidak Aktif
14475,72,3,925.85,United Kingdom,3,3,3,333,9,Perlu Perhatian
14476,257,1,215.7,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14477,20,4,1309.6,United Kingdom,4,4,4,444,12,Pelanggan Setia
14479,254,2,316.25,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14480,11,1,279.05,United Kingdom,5,1,2,512,8,Pelanggan Baru
14481,165,2,636.51,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14482,18,6,2068.15,United Kingdom,4,5,5,455,14,Pelanggan Setia
14483,282,1,137.1,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14484,50,1,321.92,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
14485,39,1,165.75,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14487,27,6,1196.33,United Kingdom,4,5,4,454,13,Pelanggan Setia
14488,68,1,1064.28,United Kingdom,3,1,4,314,8,Pelanggan Tidak Aktif
14489,207,1,463.38,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14491,175,2,340.93,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14493,7,5,2383.2400000000002,United Kingdom,5,4,5,545,14,Pelanggan Setia
14494,26,1,139.56,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14495,51,2,123.8,United Kingdom,3,3,1,331,7,Perlu Perhatian
14496,312,2,538.8100000000001,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
14497,309,1,475.37,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14498,43,5,1957.32,United Kingdom,3,4,4,344,11,Pelanggan Setia
14499,26,3,815.32,United Kingdom,4,3,3,433,10,Potensi Setia
14500,88,3,356.85,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14501,184,2,251.21,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14502,20,11,2470.67,United Kingdom,4,5,5,455,14,Pelanggan Setia
14503,3,6,3543.26,United Kingdom,5,5,5,555,15,Pelanggan Utama
14504,47,4,673.26,United Kingdom,3,4,3,343,10,Pelanggan Setia
14505,17,8,5905.64,United Kingdom,4,5,5,455,14,Pelanggan Setia
14506,17,5,2012.17,United Kingdom,4,4,4,444,12,Pelanggan Setia
14507,24,6,1383.18,United Kingdom,4,5,4,454,13,Pelanggan Setia
14508,22,2,276.42,United Kingdom,4,3,2,432,9,Potensi Setia
14511,11,5,1314.81,United Kingdom,5,4,4,544,13,Pelanggan Setia
14512,188,2,275.28,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14513,101,3,455.59000000000003,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14514,61,3,1055.35,United Kingdom,3,3,4,334,10,Perlu Perhatian
14515,18,6,2102.09,United Kingdom,4,5,5,455,14,Pelanggan Setia
14517,33,2,330.45,United Kingdom,4,3,2,432,9,Potensi Setia
14518,64,1,174.37,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14520,2,2,270.6,United Kingdom,5,3,2,532,10,Potensi Setia
14522,24,4,974.54,United Kingdom,4,4,4,444,12,Pelanggan Setia
14523,108,1,241.09,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14524,32,9,1867.68,United Kingdom,4,5,4,454,13,Pelanggan Setia
14525,20,9,4332.2,United Kingdom,4,5,5,455,14,Pelanggan Setia
14527,3,55,8508.82,United Kingdom,5,5,5,555,15,Pelanggan Utama
14528,37,1,364.21999999999997,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
14529,60,3,620.04,United Kingdom,3,3,3,333,9,Perlu Perhatian
14530,26,6,2925.91,United Kingdom,4,5,5,455,14,Pelanggan Setia
14532,236,4,932.85,United Kingdom,1,4,3,143,8,Pelanggan Hilang
14533,25,7,1949.72,United Kingdom,4,5,4,454,13,Pelanggan Setia
14534,3,18,4447.05,United Kingdom,5,5,5,555,15,Pelanggan Utama
14535,60,3,2864.19,United Kingdom,3,3,5,335,11,Perlu Perhatian
14536,260,1,171.8,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14537,58,1,355.56,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
14538,65,2,388.25,United Kingdom,3,3,2,332,8,Perlu Perhatian
14539,16,2,537.48,United Kingdom,4,3,3,433,10,Potensi Setia
14540,10,3,996.26,United Kingdom,5,3,4,534,12,Potensi Setia
14541,59,8,1461.65,United Kingdom,3,5,4,354,12,Pelanggan Setia
14542,186,1,103.25,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14543,29,16,3630.33,United Kingdom,4,5,5,455,14,Pelanggan Setia
14544,24,2,2024.45,United Kingdom,4,3,4,434,11,Potensi Setia
14546,5,5,2578.09,United Kingdom,5,4,5,545,14,Pelanggan Setia
14547,4,8,4007.54,United Kingdom,5,5,5,555,15,Pelanggan Utama
14548,151,2,652.8,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14549,311,1,289.24,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14550,11,2,765.62,United Kingdom,5,3,3,533,11,Potensi Setia
14551,18,2,186.23,United Kingdom,4,3,1,431,8,Potensi Setia
14552,152,1,165.07,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14553,19,5,859.27,United Kingdom,4,4,3,443,11,Pelanggan Setia
14554,10,4,2381.04,United Kingdom,5,4,5,545,14,Pelanggan Setia
14555,57,2,324.14,United Kingdom,3,3,2,332,8,Perlu Perhatian
14557,85,1,788.38,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
14560,7,22,2237.77,United Kingdom,5,5,5,555,15,Pelanggan Utama
14561,76,3,1080.76,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
14562,4,18,5074.77,United Kingdom,5,5,5,555,15,Pelanggan Utama
14565,96,4,3099.12,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
14566,111,1,1432.0,Channel Islands,2,1,4,214,7,Pelanggan Tidak Aktif
14567,57,2,1530.3600000000001,United Kingdom,3,3,4,334,10,Perlu Perhatian
14569,1,1,227.39,United Kingdom,5,1,1,511,7,Pelanggan Baru
14570,281,2,218.06,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
14572,3,7,2832.84,United Kingdom,5,5,5,555,15,Pelanggan Utama
14573,180,9,1653.42,United Kingdom,1,5,4,154,10,Pelanggan Hilang
14576,372,1,35.400000000000006,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14577,13,4,859.71,United Kingdom,5,4,3,543,12,Pelanggan Setia
14578,3,1,168.63,United Kingdom,5,1,1,511,7,Pelanggan Baru
14581,17,1,138.6,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14582,41,1,114.11,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14583,6,5,1052.55,United Kingdom,5,4,4,544,13,Pelanggan Setia
14584,169,4,1042.26,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
14585,50,1,157.05,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14586,277,1,237.36,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14587,19,9,1601.14,United Kingdom,4,5,4,454,13,Pelanggan Setia
14589,372,1,39.75,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14591,15,4,1447.14,United Kingdom,4,4,4,444,12,Pelanggan Setia
14592,35,3,570.46,United Kingdom,3,3,3,333,9,Perlu Perhatian
14593,22,3,617.99,United Kingdom,4,3,3,433,10,Potensi Setia
14594,7,2,379.83,United Kingdom,5,3,2,532,10,Potensi Setia
14595,20,6,1740.6,United Kingdom,4,5,4,454,13,Pelanggan Setia
14597,11,2,883.15,United Kingdom,5,3,3,533,11,Potensi Setia
14598,44,1,221.97,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14600,306,1,393.33000000000004,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14601,11,1,213.96,United Kingdom,5,1,1,511,7,Pelanggan Baru
14603,275,1,660.0,United Kingdom,1,1,3,113,5,Pelanggan Tidak Aktif
14606,1,93,12156.65,United Kingdom,5,5,5,555,15,Pelanggan Utama
14607,16,14,16569.5,United Kingdom,4,5,5,455,14,Pelanggan Setia
14608,4,4,1785.15,United Kingdom,5,4,4,544,13,Pelanggan Setia
14609,72,4,601.56,United Kingdom,3,4,3,343,10,Pelanggan Setia
14616,243,3,406.08000000000004,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14618,9,3,553.44,United Kingdom,5,3,3,533,11,Potensi Setia
14619,246,1,394.44,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14620,206,2,412.78000000000003,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14621,1,5,1788.3600000000001,United Kingdom,5,4,4,544,13,Pelanggan Setia
14622,185,1,320.58000000000004,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14623,32,5,889.25,United Kingdom,4,4,3,443,11,Pelanggan Setia
14624,57,2,225.85,United Kingdom,3,3,1,331,7,Perlu Perhatian
14625,196,2,899.63,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
14626,24,4,2791.27,United Kingdom,4,4,5,445,13,Pelanggan Setia
14628,91,2,671.96,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14629,4,2,959.01,United Kingdom,5,3,4,534,12,Potensi Setia
14631,51,3,1006.98,United Kingdom,3,3,4,334,10,Perlu Perhatian
14632,263,1,114.56,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14633,266,1,344.90000000000003,United Kingdom,1,1,2,112,4,Pelanggan Tidak Aktif
14636,36,2,609.85,United Kingdom,3,3,3,333,9,Perlu Perhatian
14638,51,1,443.6,United Kingdom,3,1,2,312,6,Pelanggan Tidak Aktif
14639,52,6,2984.49,United Kingdom,3,5,5,355,13,Pelanggan Setia
14640,24,6,2125.08,United Kingdom,4,5,5,455,14,Pelanggan Setia
14641,22,1,110.46,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14642,59,1,96.12,United Kingdom,3,1,1,311,5,Pelanggan Tidak Aktif
14643,170,2,693.8100000000001,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14644,68,2,830.76,United Kingdom,3,3,3,333,9,Perlu Perhatian
14645,157,2,597.09,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
14646,2,73,280206.02,Netherlands,5,5,5,555,15,Pelanggan Utama
14647,201,1,243.22,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14649,5,4,1417.29,United Kingdom,5,4,4,544,13,Pelanggan Setia
14651,67,2,654.6,United Kingdom,3,3,3,333,9,Perlu Perhatian
14652,77,1,114.18,United Kingdom,2,1,1,211,4,Pelanggan Tidak Aktif
14653,1,7,1947.55,United Kingdom,5,5,4,554,14,Pelanggan Utama
14655,8,4,1932.23,United Kingdom,5,4,4,544,13,Pelanggan Setia
14656,169,2,291.05,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14657,18,4,848.22,United Kingdom,4,4,3,443,11,Pelanggan Setia
14658,5,2,247.15,United Kingdom,5,3,1,531,9,Potensi Setia
14659,9,9,2529.93,United Kingdom,5,5,5,555,15,Pelanggan Utama
14660,87,2,285.74,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
14661,27,1,107.95,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14662,29,4,771.17,United Kingdom,4,4,3,443,11,Pelanggan Setia
14664,20,2,637.89,United Kingdom,4,3,3,433,10,Potensi Setia
14665,61,5,1835.7,United Kingdom,3,4,4,344,11,Pelanggan Setia
14666,24,1,195.25,United Kingdom,4,1,1,411,6,Pelanggan yang Menjanjikan
14667,11,25,9241.2,United Kingdom,5,5,5,555,15,Pelanggan Utama
14669,242,3,1269.99,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
14670,280,2,411.53,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
14672,235,2,765.55,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
14673,3,5,1736.4,United Kingdom,5,4,4,544,13,Pelanggan Setia
14675,16,1,604.75,United Kingdom,4,1,3,413,8,Pelanggan yang Menjanjikan
14676,31,6,2548.2400000000002,United Kingdom,4,5,5,455,14,Pelanggan Setia
14680,25,16,28754.11,United Kingdom,4,5,5,455,14,Pelanggan Setia
14681,71,3,498.95,United Kingdom,3,3,3,333,9,Perlu Perhatian
14682,188,2,52.0,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
14684,26,5,1236.28,United Kingdom,4,4,4,444,12,Pelanggan Setia
14687,107,1,628.38,United Kingdom,2,1,3,213,6,Pelanggan Tidak Aktif
14688,8,21,5630.87,United Kingdom,5,5,5,555,15,Pelanggan Utama
14689,209,1,112.8,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14690,44,2,371.7,United Kingdom,3,3,2,332,8,Perlu Perhatian
14691,31,5,2114.33,United Kingdom,4,4,5,445,13,Pelanggan Setia
14692,137,4,591.55,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
14693,265,1,172.9,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14696,4,7,2078.95,United Kingdom,5,5,5,555,15,Pelanggan Utama
14697,218,2,188.60999999999999,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
14698,2,5,1250.76,United Kingdom,5,4,4,544,13,Pelanggan Setia
14699,214,1,109.13000000000001,United Kingdom,1,1,1,111,3,Pelanggan Tidak Aktif
14700,32,3,2235.3,United Kingdom,4,3,5,435,12,Potensi Setia
14701,11,9,2549.37,United Kingdom,5,5,5,555,15,Pelanggan Utama
14702,1,17,3292.14,United Kingdom,5,5,5,555,15,Pelanggan Utama
